,id,hotel_name,hotel_rating,amenities,address,country,price
2754,2755,Sunwolf,4.5,"Free parking, Breakfast Available, Children Activities (Kid or Family Friendly), Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Refrigerator in room, Family Rooms, Kitchenette, Non-smoking rooms",70002 Squamish Valley Road British Columbia,Canada,115
2755,2756,Sandman Hotel & Suites Squamish,4,"Free parking, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Pool, Breakfast included, Banquet Room, Business Centre with Internet Access, Conference Facilities, Dry Cleaning, Heated pool, Hot Tub, Indoor ",Sandman 39400 Discovery Way Squamish British Columbia,Canada,116.5294118
2756,2757,Sea to Sky Hotel and Conference Centre,3.5,"Free parking, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, BarorLounge, Banquet Room, Business Centre with Internet Access, Concierge, Conference Facilities, Hot Tub, Meeting rooms, Multilingual Staff, No",40330 Tantalus Rd Squamish British Columbia,Canada,109
2757,2758,Meadowbrook Bed & Breakfast,4.5,"Free parking, Free High Speed Internet (WiFi), Hot Tub, Non-smoking hotel, Public Wifi, Wheelchair Access, Refrigerator in room, Accessible rooms, Family Rooms, Non-smoking rooms, Smoking rooms available",41432 Meadow Avenue British Columbia,Canada,116.5294118
2758,2759,Chieftain Hotel,2.5,"Free parking, Restaurant, BarorLounge, Free High Speed Internet (WiFi), Babysitting, Golf Course, Non-smoking hotel, Non-smoking rooms",38005 Cleveland Ave Squamish British Columbia,Canada,116.5294118
2759,2760,August Jack Motor Inn,3.5,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Wheelchair Access, Microwave, Refrigerator in room, Kitchenette, Non-smoking rooms",37947 Cleveland Avenue Squamish British Columbia,Canada,120
2760,2761,Best Western Plus Moose Jaw,4,"Pool, Free parking, Fitness Centre with Gym or Workout Room, Free High Speed Internet (WiFi), Breakfast included, Business Centre with Internet Access, Dry Cleaning, Heated pool, Hot Tub, Indoor pool, Laundry Service, Public Wifi, ",350 Diefenbaker Dr Moose Jaw Saskatchewan,Canada,116.5294118
2761,2762,Ramada by Wyndham Moose Jaw,4,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Spa, Business Centre with Internet Access, Concierge, Hot Tub, Laundry Service, Meeting rooms, Multilingual Staff, Non-smoki",379 Diefenbaker Dr Moose Jaw Saskatchewan,Canada,116.5294118
2762,2763,Temple Gardens Hotel & Spa,4,"Pool, Room service, Restaurant, Fitness Centre with Gym or Workout Room, Free High Speed Internet (WiFi), BarorLounge, Spa, Banquet Room, Business Centre with Internet Access, Casino and Gambling, Conference Facilities, Dry Cleaning",24 Fairford St E Moose Jaw Saskatchewan,Canada,116.5294118
2763,2764,Days Inn by Wyndham Moose Jaw,3,"Free parking, Pool, Free High Speed Internet (WiFi), Breakfast included, Business Centre with Internet Access, Children Activities (Kid or Family Friendly), Heated pool, Hot Tub, Indoor pool, Laundry Service, Meeting rooms, Non-smok",1720 Main St N Moose Jaw Saskatchewan,Canada,116.5294118
2764,2765,Super 8 by Wyndham Moose Jaw SK,4,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Business Centre with Internet Access, Electric vehicle charging station, Laundry Service, Meeting rooms, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Self-Se",1706 Main St N Moose Jaw Saskatchewan,Canada,116.5294118
2765,2766,Suburban Extended Stay Hotel,4.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Breakfast Available, Business Centre with Internet Access, Dry Cleaning, Golf Course, Laundry Service, Meeting rooms, Non-smok",323 Diefenbaker Dr Moose Jaw Saskatchewan,Canada,116.5294118
2766,2767,Wakamow Heights Bed and Breakfast,4.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Golf Course, Non-smoking hotel, Air conditioning, Non-smoking rooms, Suites",690 Aldersgate St Moose Jaw Saskatchewan,Canada,104
2767,2768,Thriftlodge Moose Jaw,4,"Breakfast included, Free High Speed Internet (WiFi), Electric vehicle charging station, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Air conditioning, Microwave, Refrigerator in room, Family Rooms, Kitchenette, Non-smoking",Highway 1 East Moose Jaw Saskatchewan,Canada,116.5294118
2768,2769,Orchard View B & B,4,"Free parking, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Air conditioning, Microwave, Refrigerator in room, Family Rooms, Kitchenette",5 km south of Moose Jaw Moose Jaw Sask,Canada,116.5294118
2769,2770,Dreamland Motel,2.5,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Wheelchair Access, Air conditioning, Refrigerator in room, Family Rooms, Non-smoking rooms",1035 Athabasca St E Moose Jaw Saskatchewan,Canada,65
2770,2771,Prairie Oasis Tourist Complex,2.5,"Free High Speed Internet (WiFi), Free parking, Restaurant, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Self-Serve Laundry, Air conditioning, Refrigerator in room, Family Rooms, Kitchenette, Non-smoking room",1400 Ninth Avenue NE Moose Jaw Saskatchewan,Canada,88
2771,2772,Travelodge Moose Jaw,3,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Room service, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Wheelchair Access, Air conditioning, Microwave, Family Rooms, Kitchenette, Non-smoking rooms",45 Athabasca St E Moose Jaw Saskatchewan,Canada,72
2772,2773,Capone's Hideaway Theme Motel,2,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Public Wifi, Air conditioning, Refrigerator in room, Family Rooms, Kitchenette, Non-smoking rooms",1 Main St N Moose Jaw Saskatchewan,Canada,116.5294118
2773,2774,Best Western Rocky Mountain House Inn & Suites,4.5,"Pool, Free parking, Breakfast included, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Business Centre with Internet Access, Heated pool, Hot Tub, Indoor pool, Laundry Service, Meeting rooms, Non-smoking h",4407 41st Avenue Rocky Mountain House Alberta,Canada,130
2774,2775,Chinook Inn,4.5,"Free High Speed Internet (WiFi), Free parking, Non-smoking hotel, Air conditioning, Microwave, Refrigerator in room, Family Rooms, Non-smoking rooms",5321 59 Ave Rocky Mountain House Alberta,Canada,116.5294118
2775,2776,Walking Eagle Inn & Lodge,4,"Restaurant, Free parking, Free High Speed Internet (WiFi), Breakfast included, BarorLounge, Banquet Room, Business Centre with Internet Access, Conference Facilities, Dry Cleaning, Hot Tub, Laundry Service, Meeting rooms, Non-smok",Hwy 11 4915 - 45 St Rocky Mountain House Alberta,Canada,116.5294118
2776,2777,Canalta Rocky Mountain House,4,"Pool, Free parking, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Breakfast included, Children Activities (Kid or Family Friendly), Hot Tub, Indoor pool, Laundry Service, Meeting rooms, Non-smoking hotel, ",4406 - 41st Avenue Rocky Mountain House Alberta,Canada,116.5294118
2777,2778,Rocky Inn Express,4,"Free parking, Breakfast included, Free High Speed Internet (WiFi), Dry Cleaning, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Wheelchair Access, Air conditioning, Microwave, Refrigerator in room, Non-smoking rooms",4715 45th Street Rocky Mountain House Alberta,Canada,116.5294118
2778,2779,The House Motel,3.5,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Air conditioning, Microwave, Minibar, Family Rooms",4828 45 St Rocky Mountain House Alberta,Canada,116.5294118
2779,2780,Grandview Stage Country Resort,3.5,"Free parking, Restaurant, BarorLounge, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Laundry Service, Meeting rooms, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Microwave, Refrigerator in room, ", Rocky Mountain House Alberta,Canada,116.5294118
2780,2781,Executive Plaza Hotel Metro Vancouver,4,"Pool, Restaurant, Fitness Centre with Gym or Workout Room, Room service, BarorLounge, Free High Speed Internet (WiFi), Banquet Room, Breakfast Available, Business Centre with Internet Access, Conference Facilities, Dry Cleaning, Heat",405 North Rd Coquitlam British Columbia,Canada,116.5294118
2781,2782,Customs House Inn,4,"Free High Speed Internet (WiFi), Breakfast included, Free parking, Dry Cleaning, Hot Tub, Laundry Service, Non-smoking hotel, Public Wifi, Wheelchair Access, Air conditioning, Refrigerator in room, Accessible rooms, Family Rooms",38 Depot Street Pictou Nova Scotia,Canada,135
2782,2783,Dolan's Inn and Suites,4,"Free parking, Free High Speed Internet (WiFi), Golf Course, Non-smoking hotel, Public Wifi, Refrigerator in room, Kitchenette, Non-smoking rooms",168 West River Road Pictou Nova Scotia,Canada,90
2783,2784,Evening Sail B&B,5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Non-smoking hotel, Public Wifi, Air conditioning, Refrigerator in room, Family Rooms, Non-smoking rooms",279 Denoon Street Pictou Nova Scotia,Canada,116.5294118
2784,2785,Pictou Lodge Beachfront Resort,4.5,"Restaurant, Free High Speed Internet (WiFi), Free parking, Pool, Room service, Babysitting, Banquet Room, Business Centre with Internet Access, Conference Facilities, Laundry Service, Meeting rooms, Multilingual Staff, Non-smokin",172 Lodge Road Pictou Nova Scotia,Canada,116.5294118
2785,2786,Braeside Inn,3.5,"Room service, Free parking, Restaurant, BarorLounge, Spa, Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Babysitting, Banquet Room, Business Centre with Internet Access, Conference Facil",126 Front St. Pictou Nova Scotia,Canada,116.5294118
2786,2787,The Pictou Puffin Bed and Breakfast,4.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Non-smoking hotel, Air conditioning, Non-smoking rooms",90 Front Street Pictou Nova Scotia,Canada,116.5294118
2787,2788,The Tartan Inn,5,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Air conditioning",36 Denoon Street Pictou Nova Scotia,Canada,116.5294118
2788,2789,Waterview Rooms & Restaurant,4.5,"Free parking, Restaurant, Breakfast included, Free High Speed Internet (WiFi), Non-smoking hotel, Microwave, Refrigerator in room",1338 Shore Rd Pictou Nova Scotia,Canada,116.5294118
2789,2790,Super 8 by Wyndham Fort St. John BC,4,"Pool, Free parking, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Breakfast included, Business Centre with Internet Access, Dry Cleaning, Heated pool, Hot Tub, Indoor pool, Laundry Service, Meeting rooms",9500 West Alaska Rd Fort St. John British Columbia,Canada,106
2790,2791,Home2 Suites by Hilton Fort St John,5,"Pool, Free parking, Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Airport transportation, Business Centre with Internet Access, Children Activities (Kid or Family Friendly), Dry Cleaning, H",9519 111th Street Fort St. John British Columbia,Canada,137
2791,2792,Best Western Plus Chateau Fort St. John,4.5,"Pool, Free parking, Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Business Centre with Internet Access, Dry Cleaning, Electric vehicle charging station, Heated pool, Hot Tub, Indoor pool",8322 86 St Fort St. John British Columbia,Canada,116.5294118
2792,2793,Microtel Inn & Suites by Wyndham Fort St John,4.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Room service, Business Centre with Internet Access, Laundry Service, Meeting rooms, Multilingual Staff, Non-smoking hotel, Pet",8407 93 St Fort St. John British Columbia,Canada,101
2793,2794,Northern Grand Hotel,4,"Free parking, Restaurant, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Breakfast included, Room service, BarorLounge, Banquet Room, Breakfast Available, Business Centre with Internet Access, Conference Faci",9830 100 Ave Fort St. John British Columbia,Canada,127
2794,2795,Holiday Inn Express Fort St John,4.5,"Free High Speed Internet (WiFi), Pool, Free parking, Breakfast included, Fitness Centre with Gym or Workout Room, Breakfast Available, Business Centre with Internet Access, Conference Facilities, Dry Cleaning, Golf Course, Hot Tub, ",9504 Alaska Rd Fort St. John British Columbia,Canada,159
2795,2796,Lakeview Inns & Suites - Fort St. John,4,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Room service, Restaurant, BarorLounge, Fitness Centre with Gym or Workout Room, Business Centre with Internet Access, Dry Cleaning, Laundry Service, Meeting rooms, No",10103 98 Ave Fort St. John British Columbia,Canada,85
2796,2797,Stonebridge Hotel Fort St. John,3.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Room service, Restaurant, BarorLounge, Banquet Room, Business Centre with Internet Access, Conference Facilities, Laundry Servi",9223 100 St Fort St. John British Columbia,Canada,89
2797,2798,Blue Belle Motel,4,"Free parking, Free High Speed Internet (WiFi), Laundry Service, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Self-Serve Laundry, Air conditioning, Microwave, Refrigerator in room, Kitchenette, Non-smoking ro",9705 Alaska Rd Fort St. John British Columbia,Canada,75
2798,2799,Howard Johnson by Wyndham Fort St. John,3.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Room service, BarorLounge, Fitness Centre with Gym or Workout Room, Dry Cleaning, Hot Tub, Laundry Service, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Se",8540 Alaska Rd Fort St. John British Columbia,Canada,116.5294118
2799,2800,Econo Lodge Fort St. John,3.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Breakfast Available, Dry Cleaning, Golf Course, Laundry Service, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Self-Serve Laundry, Tennis Cou",10419 Alaska Rd Fort St. John British Columbia,Canada,75
2800,2801,Fort St. John Motor Inn,3.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Laundry Service, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Self-Serve Laundry, Microwave, Refrigerator in room, Family Rooms, Kitchenette",10707 102 St Fort St. John British Columbia,Canada,116.5294118
2801,2802,Northwoods Inn,1.5,"Restaurant, BarorLounge, Free High Speed Internet (WiFi), Golf Course, Laundry Service, Meeting rooms, Non-smoking hotel, Public Wifi, Air conditioning, Refrigerator in room, Non-smoking rooms",10627 Alaska Rd Fort St. John British Columbia,Canada,116.5294118
2802,2803,Caravan Motel,1.5,"Room service, Free High Speed Internet (WiFi), Airport transportation, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Shuttle Bus Service, Air conditioning, Non-smoking rooms",9711 Alaska Rd Fort St. John British Columbia,Canada,116.5294118
2803,2804,Auberge Madeli,4,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Restaurant, BarorLounge, Breakfast Available, Business Centre with Internet Access, Casino and Gambling, Conference Facilities, Dry Cleaning, Laundry Service, Meetin",485 Principal Quebec G,Canada,116.5294118
2804,2805,Aux Vents des iles,5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Laundry Service, Non-smoking hotel, Public Wifi, Microwave, Refrigerator in room, Family Rooms, Kitchenette, Non-smoking rooms",328 Chemin de l'Hopital Fatima Quebec,Canada,116.5294118
2805,2806,Chateau Madelinot,4,"Pool, Free parking, Restaurant, Free High Speed Internet (WiFi), Dry Cleaning, Hot Tub, Indoor pool, Meeting rooms, Non-smoking hotel, Sauna, Refrigerator in room, Non-smoking rooms",323 chemin Principal Quebec G,Canada,116.5294118
2806,2807,Motel L'Archipel,4.5,"Free High Speed Internet (WiFi), Room service, Golf Course, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Refrigerator in room, Kitchenette",547 chemin de Gros-Cap L'Etang-du-Nord Quebec,Canada,89
2807,2808,Auberge du Village,4,"Free parking, Free High Speed Internet (WiFi), Concierge, Dry Cleaning, Laundry Service, Non-smoking hotel, Public Wifi, Air conditioning, Microwave, Refrigerator in room, Family Rooms, Kitchenette, Non-smoking rooms, Suites",205 Principal Rd Quebec G,Canada,116.5294118
2808,2809,Auberge Chez Sam,4.5,"BarorLounge, Free High Speed Internet (WiFi), Non-smoking hotel, Public Wifi, Non-smoking rooms",1767 Chemin de L'Etang du Nord L'Etang-du-Nord Quebec,Canada,116.5294118
2809,2810,Les Appartements Cyrco,5,"Free parking, Restaurant, Free High Speed Internet (WiFi), Laundry Service, Non-smoking hotel, Air conditioning, Microwave, Refrigerator in room, Kitchenette",380 Chemin Principale Quebec G,Canada,116.5294118
2810,2811,Mountain Spirit Resort,4.5,"Pool, Free parking, Free High Speed Internet (WiFi), Breakfast Available, Concierge, Heated pool, Hot Tub, Laundry Service, Multilingual Staff, Non-smoking hotel, Outdoor pool, Public Wifi, Self-Serve Laundry, Ski-In or Ski-Out",400 Stemwinder Drive Kimberley British Columbia,Canada,200
2811,2812,Trickle Creek Lodge,4,"Pool, Restaurant, Fitness Centre with Gym or Workout Room, Free parking, Free High Speed Internet (WiFi), BarorLounge, Banquet Room, Business Centre with Internet Access, Children Activities (Kid or Family Friendly), Conference Facilities",500 Stemwinder Drive Kimberley British Columbia,Canada,161
2812,2813,Alpenglow Bed and Breakfast,5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Hot Tub, Non-smoking hotel, Public Wifi, Family Rooms, Non-smoking rooms",3 Alpenglow Crt Kimberley British Columbia,Canada,106
2813,2814,Northstar Mountain Village Resort,4.5,"Pool, Free parking, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Concierge, Heated pool, Hot Tub, Meeting rooms, Non-smoking hotel, Outdoor pool, Self-Serve Laundry, Ski-In or Ski-Out, Air conditioning",1351 Gerry Sorensen Way Kimberley British Columbia,Canada,116.5294118
2814,2815,Chateau Kimberley Hotel,4.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Non-smoking hotel, Public Wifi, Wheelchair Access, Air conditioning, Family Rooms, Non-smoking rooms",78 Howard St Kimberley British Columbia,Canada,116.5294118
2815,2816,North Star Motel,5,"Free parking, Free High Speed Internet (WiFi), Hot Tub, Laundry Service, Non-smoking hotel, Public Wifi, Air conditioning, Microwave, Refrigerator in room, Family Rooms, Non-smoking rooms",8826 95a Hwy Kimberley British Columbia,Canada,116.5294118
2816,2817,Polaris Lodge,4,"Pool, Fitness Centre with Gym or Workout Room, Free High Speed Internet (WiFi), Free parking, Restaurant, Airport transportation, Business Centre with Internet Access, Children Activities (Kid or Family Friendly), Laundry Service, Meetin",301 Northstar Blvd Kimberley British Columbia,Canada,209
2817,2818,Inn West-Kirkwood Inn,4,"Free High Speed Internet (WiFi), Pool, Heated pool, Hot Tub, Laundry Service, Non-smoking hotel, Outdoor pool, Public Wifi, Sauna, Microwave, Refrigerator in room, Family Rooms, Kitchenette, Non-smoking rooms",880 North Star Drive Kimberley British Columbia,Canada,116.5294118
2818,2819,Sullivan Stone Lodge,4.5,"Free High Speed Internet (WiFi), Non-smoking hotel, Self-Serve Laundry, Ski-In or Ski-Out, Kitchenette, Non-smoking rooms",1000 North Star Drive Kimberley British Columbia,Canada,116.5294118
2819,2820,Trickle Creek Condos,5,"Pool, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Hot Tub, Laundry Service, Non-smoking hotel, Outdoor pool, Self-Serve Laundry, Air conditioning, Microwave, Refrigerator in room, Family Rooms, Non-sm",880 Dogwood Drive Kimberley British Columbia,Canada,116.5294118
2820,2821,Kimbrook Lodge,5,"Free parking, BarorLounge, Free High Speed Internet (WiFi), Breakfast included, Banquet Room, Conference Facilities, Multilingual Staff, Non-smoking hotel, Public Wifi, Self-Serve Laundry, Shuttle Bus Service, Wheelchair Access, A",2665 Warren Ave Kimberley British Columbia,Canada,116.5294118
2821,2822,Tower Inn & Suites,4,"Free parking, Restaurant, Fitness Centre with Gym or Workout Room, Free High Speed Internet (WiFi), Room service, BarorLounge, Business Centre with Internet Access, Golf Course, Meeting rooms, Non-smoking hotel, Pets Allowed ( Dog or Pe",500 Reid St Quesnel British Columbia,Canada,116.5294118
2822,2823,Billy Barker Casino Hotel,4.5,"Free parking, Free High Speed Internet (WiFi), Restaurant, Business Centre with Internet Access, Casino and Gambling, Laundry Service, Meeting rooms, Non-smoking hotel, Public Wifi, Air conditioning, Non-smoking rooms, Suites",308 McLean St Quesnel British Columbia,Canada,116.5294118
2823,2824,Quality Inn Quesnel,4,"Free High Speed Internet (WiFi), Free parking, Fitness Centre with Gym or Workout Room, Breakfast included, Breakfast Available, Business Centre with Internet Access, Dry Cleaning, Hot Tub, Laundry Service, Meeting rooms, Non-smoking ",753 Front St Quesnel British Columbia,Canada,104
2824,2825,Travelodge Quesnel BC,4,"Free parking, Pool, Free High Speed Internet (WiFi), Breakfast included, Room service, Business Centre with Internet Access, Heated pool, Laundry Service, Meeting rooms, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Sauna",524 Front St Quesnel British Columbia,Canada,62
2825,2826,Sandman Hotel Quesnel,3.5,"Pool, Restaurant, Free parking, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, BarorLounge, Room service, Business Centre with Internet Access, Conference Facilities, Dry Cleaning, Heated pool, Hot Tub, I",940 Chew Rd Quesnel British Columbia,Canada,126
2826,2827,Silvertip Lodge Heli-Skiing Ltd,5,"Restaurant, BarorLounge, Breakfast included, Spa, Free High Speed Internet (WiFi), Airport transportation, Business Centre with Internet Access, Hot Tub, Public Wifi, Ski-In or Ski-Out", Quesnel British ,Canada,116.5294118
2827,2828,Fraser Bridge Inn & RV Park,4,"Free High Speed Internet (WiFi), Children Activities (Kid or Family Friendly), Golf Course, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Air conditioning, Microwave, Refrigerator in room, Family Rooms, Kitchene",100 Ewing Ave Quesnel British Columbia,Canada,116.5294118
2828,2829,Gold Pan Motel,3.5,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Air conditioning, Refrigerator in room, Family Rooms, Kitchenette, Non-smoking rooms",97 Hwy 855 Front St Quesnel British Columbia,Canada,60
2829,2830,Airport Inn Motel and RV Park,3.5,"Free parking, Free High Speed Internet (WiFi), Airport transportation, Business Centre with Internet Access, Children Activities (Kid or Family Friendly), Golf Course, Laundry Service, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ",3101 Hwy 97 N Quesnel British Columbia,Canada,65
2830,2831,Super 8 by Wyndham Quesnel BC,3,"Free parking, Free High Speed Internet (WiFi), Room service, Restaurant, Breakfast included, Dry Cleaning, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Tennis Court, Wheelchair Access, Non-smoking rooms",2010 Valhalla Rd Quesnel British Columbia,Canada,116.5294118
2831,2832,Ramada Limited Quesnel,2.5,"Pool, Free parking, Breakfast included, Spa, Free High Speed Internet (WiFi), Breakfast Available, Dry Cleaning, Hot Tub, Indoor pool, Meeting rooms, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Shuttle Bus Service, ",383 St Laurent Ave Quesnel British Columbia,Canada,116.5294118
2832,2833,Willow Inn Motel,2.5,"Free High Speed Internet (WiFi), Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Air conditioning, Kitchenette, Non-smoking rooms",856 Front St Quesnel British Columbia,Canada,116.5294118
2833,2834,JW Marriott The Rosseau Muskoka Resort & Spa,4,"Pool, Free parking, Restaurant, Fitness Centre with Gym or Workout Room, Free High Speed Internet (WiFi), Room service, BarorLounge, Spa, Banquet Room, Business Centre with Internet Access, Children Activities (Kid or Family Friendly),",1050 Paignton House Road Ontario,Canada,205
2834,2835,Sherwood Inn,4,"Restaurant, BarorLounge, Spa, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Babysitting, Banquet Room, Conference Facilities, Hot Tub, Meeting rooms, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly )",1090 Sherwood Rd Ontario,Canada,116.5294118
2835,2836,Shamrock Lodge,5,"Pool, Free parking, Restaurant, Free High Speed Internet (WiFi), BarorLounge, Babysitting, Children Activities (Kid or Family Friendly), Heated pool, Hot Tub, Indoor pool, Laundry Service, Meeting rooms, Non-smoking hotel, Tennis",1090 Shamrock Road Ontario,Canada,116.5294118
2836,2837,Windermere House Resort & Hotel,4,"Pool, Room service, Free parking, BarorLounge, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Restaurant, Spa, Banquet Room, Children Activities (Kid or Family Friendly), Conference Facilities, Golf Course,",2508 Windermere Road Ontario,Canada,116.5294118
2837,2838,The Baldwins Resort,4,"Free parking, Restaurant, BarorLounge, Free High Speed Internet (WiFi), Breakfast included, Breakfast Available, Multilingual Staff, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Wheelchair Access, Refrigerato",1024 Golf Avenue Road Ontario,Canada,116.5294118
2838,2839,Crestwood Inn,4,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Air conditioning, Microwave, Refrigerator in room, Family Rooms, Non-smoking rooms, Suites",177 Hwy 118 Ontario,Canada,109
2839,2840,Pier 100 Cottage Resort,4.5,"Free parking, Free High Speed Internet (WiFi), Children Activities (Kid or Family Friendly), Refrigerator in room, Kitchenette",2689 Hwy. 118 West Ontario,Canada,116.5294118
2840,2841,Juddhaven Guest House,5,"Non-smoking hotel, Non-smoking rooms",1639 Juddhaven Road Ontario,Canada,116.5294118
2841,2842,Clevelands House,3,"Pool, Free parking, Restaurant, BarorLounge, Free Internet, Babysitting, Banquet Room, Breakfast Available, Children Activities (Kid or Family Friendly), Conference Facilities, Golf Course, Heated pool, Hot Tub, Laundry Service,",1040 Juddhaven Road Ontario,Canada,116.5294118
2842,2843,Clear Lake Village Resort,2.5,"Free parking, Pool, Children Activities (Kid or Family Friendly), Pets Allowed ( Dog or Pet Friendly ), Tennis Court, Refrigerator in room, Kitchenette",1006 Clear Lake Rd Ontario,Canada,116.5294118
2843,2844,Churchill Hotel & Guesthouse,4,"Free parking, Free High Speed Internet (WiFi), Restaurant, Airport transportation, Non-smoking hotel, Public Wifi, Wheelchair Access, Refrigerator in room, Accessible rooms, Family Rooms, Non-smoking rooms",Cnr Kelsey Blvd & Franklin St Churchill Manitoba,Canada,116.5294118
2844,2845,Aurora Inn,4,"Free parking, Free High Speed Internet (WiFi), Laundry Service, Non-smoking hotel, Public Wifi, Wheelchair Access, Refrigerator in room, Accessible rooms, Kitchenette, Non-smoking rooms",24 Bernier S Churchill Manitoba,Canada,116.5294118
2845,2846,Dream House B&B,3,"Free parking, Free High Speed Internet (WiFi), Airport transportation, Non-smoking hotel",114 Hendry St Churchill Manitoba,Canada,116.5294118
2846,2847,Best Western Belleville,4.5,"Free High Speed Internet (WiFi), Pool, Free parking, Spa, Breakfast included, Banquet Room, Business Centre with Internet Access, Conference Facilities, Dry Cleaning, Heated pool, Hot Tub, Indoor pool, Laundry Service, Meeting ",387 North Front St Belleville Ontario,Canada,135
2847,2848,Fairfield Inn & Suites Belleville,4,"Pool, Free parking, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Breakfast included, Banquet Room, Business Centre with Internet Access, Conference Facilities, Dry Cleaning, Heated pool, Hot Tub, Indoor ",407 North Front St Belleville Ontario,Canada,116.5294118
2848,2849,TownePlace Suites Belleville,4.5,"Pool, Free parking, BarorLounge, Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Business Centre with Internet Access, Dry Cleaning, Heated pool, Hot Tub, Indoor pool, Laundry Service, ",400 Bell Blvd Belleville Ontario,Canada,161
2849,2850,Montrose Inn & Tea Room,4.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Banquet Room, Concierge, Non-smoking hotel, Family Rooms, Non-smoking rooms",1725 Old Hwy 2 Belleville Ontario,Canada,195
